lang,id,age,onset,offset,length,is_child,is_not_child,res
english,15,16,30010.71,30011.97,1.2600000000020373,3.0,0.0,33
tsimane,c15,16,53481.88,53482.56,0.680000000000291,3.0,0.0,33
english,15,16,9546.64,9547.25,0.6100000000005821,1.0,2.0,29
tsimane,c15,16,24690.41,24691.42,1.0099999999983993,3.0,0.0,33
tsimane,c15,16,12966.34,12967.9,1.5599999999994907,3.0,0.0,33
tsimane,C25,08,23695.16,23695.88,0.7200000000011642,2.0,1.0,31
english,15,16,1020.36,1021.22,0.8600000000000136,1.0,2.0,29
english,15,16,44057.42,44058.03,0.6100000000005821,2.0,1.0,31
tsimane,c15,16,3684.9,3685.5,0.599999999999909,3.0,0.0,33
english,23,15,22210.65,22211.25,0.5999999999985448,2.0,1.0,31
tsimane,c22,15,44870.15,44870.78,0.6299999999973807,3.0,0.0,33
english,23,15,12737.02,12738.35,1.3299999999999272,3.0,0.0,33
tsimane,c15,16,34449.8,34450.49,0.6899999999950523,3.0,0.0,33
tsimane,c22,15,48408.49,48409.09,0.5999999999985448,1.0,2.0,29
english,04,08,32231.92,32233.56,1.640000000003056,3.0,0.0,33
english,23,15,49035.72,49038.33,2.610000000000582,3.0,0.0,33
tsimane,c15,16,5629.99,5630.61,0.6199999999998909,3.0,0.0,33
english,23,15,2522.99,2525.28,2.2900000000004184,3.0,0.0,33
english,04,08,3423.75,3424.58,0.8299999999999272,3.0,0.0,33
english,04,08,2434.86,2435.59,0.7300000000000182,3.0,0.0,33
english,23,15,8228.63,8229.43,0.8000000000010914,3.0,0.0,33
english,23,15,40428.41,40429.22,0.8099999999976717,3.0,0.0,33
tsimane,c22,15,1062.02,1062.66,0.6400000000001,3.0,0.0,33
tsimane,c22,15,52140.49,52141.17,0.680000000000291,2.0,1.0,31
english,15,16,37072.3,37073.42,1.1199999999953434,0.0,3.0,27
english,04,08,31825.44,31826.28,0.8400000000001455,1.0,2.0,29
english,04,08,35033.43,35034.04,0.6100000000005821,1.0,2.0,29
tsimane,C25,08,56479.45,56480.06,0.6100000000005821,3.0,0.0,33
tsimane,c15,16,11883.99,11884.59,0.6000000000003638,3.0,0.0,33
english,04,08,47438.27,47439.7,1.430000000000291,0.0,3.0,27
english,15,16,7031.57,7032.17,0.6000000000003638,2.0,1.0,31
tsimane,c22,15,53129.39,53129.99,0.5999999999985448,2.0,1.0,31
tsimane,c15,16,14245.78,14246.6,0.819999999999709,3.0,0.0,33
english,04,08,25225.67,25226.79,1.1200000000026193,0.0,3.0,27
tsimane,c22,15,51287.28,51288.87,1.5900000000037835,1.0,2.0,29
tsimane,C25,08,44402.75,44403.46,0.7099999999991269,3.0,0.0,33
english,23,15,5581.38,5583.06,1.680000000000291,2.0,1.0,31
english,23,15,30970.24,30973.23,2.9899999999979627,2.0,1.0,31
english,04,08,43027.02,43027.83,0.8100000000049477,2.0,1.0,31
english,04,08,46327.54,46330.24,2.6999999999970896,3.0,0.0,33
tsimane,c22,15,49038.56,49039.57,1.0100000000020373,2.0,1.0,31
tsimane,c15,16,11797.0,11797.76,0.7600000000002183,2.0,1.0,31
tsimane,c22,15,48831.68,48833.3,1.6200000000026193,2.0,1.0,31
english,15,16,37578.64,37579.51,0.8700000000026193,0.0,3.0,27
tsimane,c15,16,25659.68,25660.28,0.5999999999985448,3.0,0.0,33
english,23,15,25993.93,25994.88,0.9500000000007276,3.0,0.0,33
tsimane,c15,16,34554.01,34555.47,1.4599999999991269,3.0,0.0,33
english,23,15,56228.11,56228.72,0.6100000000005821,1.0,2.0,29
english,15,16,4346.1,4346.9,0.7999999999992724,1.0,2.0,29
english,04,08,13864.3,13865.45,1.1500000000014552,3.0,0.0,33
english,04,08,33451.03,33452.27,1.2399999999979627,0.0,3.0,27
tsimane,c15,16,10874.9,10875.5,0.6000000000003638,1.0,2.0,29
english,04,08,31860.78,31862.22,1.4400000000023283,3.0,0.0,33
tsimane,c22,15,46183.5,46184.45,0.9499999999970896,3.0,0.0,33
tsimane,C25,08,31490.26,31490.86,0.6000000000021828,2.0,1.0,31
tsimane,c22,15,50459.72,50460.32,0.5999999999985448,3.0,0.0,33
tsimane,C25,08,4554.43,4555.38,0.9499999999998181,1.0,2.0,29
english,15,16,33761.5,33762.1,0.5999999999985448,0.0,3.0,27
tsimane,c15,16,19740.19,19743.16,2.970000000001164,3.0,0.0,33
english,15,16,4074.86,4075.97,1.1099999999996726,3.0,0.0,33
tsimane,c15,16,9523.42,9533.45,10.030000000000655,3.0,0.0,33
tsimane,c15,16,3493.47,3494.61,1.1400000000003274,3.0,0.0,33
english,23,15,129.67,131.1,1.4300000000000068,3.0,0.0,33
english,23,15,20858.81,20861.05,2.2399999999979627,3.0,0.0,33
tsimane,c22,15,53194.67,53198.24,3.569999999999709,3.0,0.0,33
english,04,08,33728.69,33729.6,0.9099999999962165,3.0,0.0,33
english,15,16,48268.05,48269.05,1.0,3.0,0.0,33
english,04,08,29603.83,29604.52,0.6899999999986903,3.0,0.0,33
english,23,15,31852.4,31853.01,0.6099999999969441,1.0,2.0,29
tsimane,c22,15,46076.34,46076.94,0.6000000000058208,3.0,0.0,33
tsimane,c22,15,48950.96,48952.16,1.2000000000043656,1.0,2.0,29
english,04,08,33439.9,33440.9,1.0,0.0,3.0,27
tsimane,c15,16,34258.65,34260.91,2.2600000000020373,1.0,2.0,29
english,15,16,19085.95,19086.55,0.5999999999985448,3.0,0.0,33
tsimane,c22,15,53547.62,53549.56,1.9399999999950523,3.0,0.0,33
english,15,16,5635.74,5636.38,0.6400000000003274,0.0,3.0,27
tsimane,c22,15,51057.79,51059.79,2.0,2.0,1.0,31
tsimane,c22,15,56876.16,56876.98,0.819999999999709,3.0,0.0,33
english,15,16,37350.65,37351.25,0.5999999999985448,0.0,3.0,27
tsimane,c22,15,55987.35,55988.25,0.9000000000014552,3.0,0.0,33
english,15,16,37313.73,37314.53,0.7999999999956344,1.0,2.0,29
tsimane,C25,08,1255.42,1256.29,0.8699999999998909,2.0,1.0,31
tsimane,C25,08,14087.6,14088.36,0.7600000000002183,2.0,1.0,31
tsimane,c15,16,25439.84,25440.64,0.7999999999992724,3.0,0.0,33
english,23,15,10785.95,10787.66,1.7099999999991269,3.0,0.0,33
tsimane,C25,08,28372.72,28373.32,0.5999999999985448,1.0,2.0,29
english,04,08,30586.0,30587.11,1.110000000000582,3.0,0.0,33
tsimane,c22,15,4263.71,4264.31,0.6000000000003638,3.0,0.0,33
tsimane,c15,16,33531.09,33531.91,0.8200000000069849,1.0,2.0,29
english,23,15,48044.75,48045.35,0.5999999999985448,2.0,1.0,31
tsimane,c22,15,4546.86,4547.73,0.8699999999998909,1.0,2.0,29
tsimane,C25,08,40190.05,40191.59,1.5399999999935972,3.0,0.0,33
english,23,15,56395.41,56403.65,8.239999999997963,3.0,0.0,33
tsimane,C25,08,29255.43,29256.33,0.9000000000014552,3.0,0.0,33
english,15,16,38452.52,38453.39,0.8700000000026193,1.0,2.0,29
english,04,08,1505.38,1506.75,1.3699999999998909,0.0,3.0,27
tsimane,c15,16,14416.81,14418.33,1.5200000000004366,3.0,0.0,33
english,15,16,36771.32,36772.99,1.6699999999982538,0.0,3.0,27
tsimane,c15,16,32208.03,32210.08,2.0500000000029104,3.0,0.0,33
english,04,08,33846.5,33847.21,0.7099999999991269,3.0,0.0,33
tsimane,c15,16,35719.39,35720.63,1.2399999999979627,3.0,0.0,33
english,23,15,46690.2,46691.3,1.1000000000058208,3.0,0.0,33
tsimane,c22,15,49141.55,49143.32,1.7699999999967986,1.0,2.0,29
english,23,15,38878.59,38879.52,0.930000000000291,3.0,0.0,33
english,15,16,4237.68,4239.41,1.7299999999995634,2.0,1.0,31
english,15,16,46806.26,46806.92,0.6599999999962165,1.0,2.0,29
tsimane,C25,08,29523.13,29523.73,0.5999999999985448,3.0,0.0,33
english,23,15,16555.98,16556.58,0.6000000000021828,3.0,0.0,33
tsimane,c22,15,47117.55,47118.15,0.5999999999985448,3.0,0.0,33
tsimane,c22,15,51487.46,51488.06,0.5999999999985448,3.0,0.0,33
english,15,16,13460.14,13460.74,0.6000000000003638,3.0,0.0,33
tsimane,C25,08,23736.71,23737.71,1.0,3.0,0.0,33
tsimane,C25,08,21019.26,21020.1,0.8400000000001455,3.0,0.0,33
tsimane,c22,15,48296.04,48298.46,2.4199999999982538,0.0,3.0,27
english,23,15,35141.68,35143.16,1.4800000000032014,3.0,0.0,33
english,23,15,34999.01,35000.22,1.2099999999991269,3.0,0.0,33
english,15,16,6655.71,6656.99,1.2799999999997453,3.0,0.0,33
tsimane,C25,08,19636.11,19637.3,1.1899999999986903,3.0,0.0,33
english,15,16,46677.66,46678.63,0.9699999999938882,3.0,0.0,33
tsimane,c22,15,50053.27,50054.31,1.0400000000008731,3.0,0.0,33
english,04,08,28038.88,28039.78,0.8999999999978172,3.0,0.0,33
tsimane,C25,08,20324.02,20325.2,1.180000000000291,2.0,1.0,31
tsimane,c22,15,3626.55,3627.15,0.599999999999909,3.0,0.0,33
tsimane,c22,15,48716.51,48717.11,0.5999999999985448,0.0,3.0,27
tsimane,c22,15,53284.1,53290.0,5.900000000001455,1.0,2.0,29
tsimane,C25,08,27008.04,27009.52,1.4799999999995634,2.0,1.0,31
english,15,16,31216.51,31217.11,0.6000000000021828,2.0,1.0,31
english,04,08,28702.39,28702.99,0.6000000000021828,2.0,1.0,31
tsimane,c15,16,17280.41,17281.44,1.0299999999988358,3.0,0.0,33
english,04,08,30745.86,30747.39,1.5299999999988358,3.0,0.0,33
tsimane,C25,08,49024.32,49025.19,0.8700000000026193,0.0,3.0,27
english,15,16,3375.5,3376.51,1.0100000000002183,3.0,0.0,33
tsimane,c15,16,24476.95,24477.86,0.9099999999998545,3.0,0.0,33
english,15,16,33868.88,33871.62,2.7400000000052387,2.0,1.0,31
english,04,08,47763.51,47764.36,0.8499999999985448,2.0,1.0,31
tsimane,C25,08,22007.03,22007.65,0.6200000000026193,3.0,0.0,33
tsimane,c15,16,25805.97,25806.6,0.6299999999973807,0.0,3.0,27
english,04,08,35387.0,35388.14,1.139999999999418,1.0,2.0,29
english,15,16,39741.37,39741.99,0.6199999999953434,1.0,2.0,29
tsimane,c15,16,9119.35,9119.95,0.6000000000003638,3.0,0.0,33
tsimane,C25,08,23994.74,23995.74,1.0,1.0,2.0,29
english,04,08,18396.19,18396.95,0.7600000000020373,3.0,0.0,33
tsimane,c15,16,20712.2,20713.28,1.0799999999981083,0.0,3.0,27
tsimane,C25,08,39260.89,39261.49,0.5999999999985448,3.0,0.0,33
tsimane,C25,08,37909.32,37909.92,0.5999999999985448,1.0,2.0,29
tsimane,C25,08,27291.3,27291.9,0.6000000000021828,0.0,3.0,27
english,15,16,32758.97,32760.62,1.6499999999978172,2.0,1.0,31
english,04,08,35775.22,35775.87,0.6500000000014552,2.0,1.0,31
english,23,15,10762.59,10763.61,1.0200000000004366,3.0,0.0,33
english,23,15,29566.58,29567.25,0.6699999999982538,1.0,2.0,29
english,15,16,36682.86,36683.46,0.5999999999985448,2.0,1.0,31
tsimane,C25,08,22435.61,22436.21,0.5999999999985448,1.0,2.0,29
tsimane,c22,15,46142.35,46144.14,1.7900000000008731,3.0,0.0,33
tsimane,c22,15,48055.68,48056.66,0.9800000000032014,2.0,1.0,31
tsimane,c15,16,25720.68,25721.97,1.2900000000008731,3.0,0.0,33
english,23,15,48689.36,48691.18,1.819999999999709,1.0,2.0,29
tsimane,c22,15,57094.98,57096.04,1.0599999999976717,2.0,1.0,31
english,15,16,16808.65,16809.25,0.5999999999985448,3.0,0.0,33
english,23,15,56418.1,56418.9,0.8000000000029104,3.0,0.0,33
english,23,15,46568.86,46569.92,1.0599999999976717,2.0,1.0,31
tsimane,c22,15,49013.41,49014.02,0.6099999999933061,0.0,3.0,27
english,23,15,9103.2,9103.85,0.6499999999996362,3.0,0.0,33
tsimane,c22,15,53209.55,53211.24,1.6899999999950523,3.0,0.0,33
tsimane,c22,15,53224.88,53226.42,1.5400000000008731,2.0,1.0,31
english,15,16,59.26,59.86,0.6000000000000014,0.0,3.0,27
tsimane,C25,08,3684.24,3684.97,0.7300000000000182,2.0,1.0,31
tsimane,C25,08,4067.2,4068.01,0.8100000000004002,3.0,0.0,33
tsimane,C25,08,21142.98,21144.95,1.9700000000011642,2.0,1.0,31
tsimane,C25,08,23679.28,23680.44,1.1599999999998545,2.0,1.0,31
english,15,16,8976.58,8978.11,1.5300000000006548,3.0,0.0,33
tsimane,c22,15,57001.26,57001.98,0.7200000000011642,2.0,1.0,31
english,04,08,31309.43,31310.09,0.6599999999998545,3.0,0.0,33
tsimane,c15,16,9416.0,9416.78,0.7800000000006548,2.0,1.0,31
english,23,15,10806.9,10807.99,1.0900000000001455,3.0,0.0,33
tsimane,c15,16,885.01,885.81,0.7999999999999545,0.0,3.0,27
tsimane,c15,16,31122.62,31123.51,0.8899999999994179,1.0,2.0,29
english,15,16,45968.01,45969.56,1.5499999999956344,3.0,0.0,33
tsimane,C25,08,40182.33,40183.59,1.2599999999947613,3.0,0.0,33
tsimane,C25,08,9602.34,9602.95,0.6100000000005821,3.0,0.0,33
tsimane,C25,08,2684.12,2684.74,0.6199999999998909,3.0,0.0,33
english,04,08,471.3,472.4,1.099999999999966,0.0,3.0,27
tsimane,c22,15,7478.81,7479.91,1.0999999999994543,0.0,3.0,27
english,23,15,12633.53,12635.36,1.8299999999999272,2.0,1.0,31
english,04,08,46870.85,46871.51,0.6600000000034925,0.0,3.0,27
tsimane,c15,16,13198.88,13200.08,1.2000000000007276,1.0,2.0,29
tsimane,C25,08,4252.62,4253.22,0.6000000000003638,2.0,1.0,31
tsimane,C25,08,16503.85,16504.73,0.8800000000010186,3.0,0.0,33
tsimane,c15,16,9570.9,9573.03,2.1300000000010186,1.0,2.0,29
tsimane,C25,08,17279.74,17282.04,2.2999999999992724,3.0,0.0,33
tsimane,c15,16,32014.6,32015.4,0.8000000000029104,3.0,0.0,33
tsimane,c22,15,56058.75,56060.19,1.4400000000023283,2.0,1.0,31
english,23,15,45658.34,45659.21,0.8700000000026193,1.0,2.0,29
tsimane,c22,15,1292.54,1293.86,1.3199999999999363,2.0,1.0,31
tsimane,C25,08,21104.88,21105.49,0.6100000000005821,1.0,2.0,29
english,23,15,41127.16,41127.8,0.6399999999994179,3.0,0.0,33
english,15,16,11027.59,11028.22,0.6299999999991996,2.0,1.0,31
english,23,15,38709.59,38711.5,1.9100000000034925,3.0,0.0,33
english,04,08,41838.15,41838.75,0.5999999999985448,2.0,1.0,31
english,04,08,16384.8,16385.8,1.0,3.0,0.0,33
tsimane,c15,16,23979.42,23980.42,1.0,3.0,0.0,33
tsimane,c15,16,25666.36,25666.96,0.5999999999985448,2.0,1.0,31
english,23,15,1261.18,1261.78,0.599999999999909,3.0,0.0,33
tsimane,c15,16,19650.3,19651.1,0.7999999999992724,2.0,1.0,31
tsimane,c22,15,1297.64,1302.56,4.919999999999845,1.0,2.0,29
english,23,15,44849.35,44849.95,0.5999999999985448,1.0,2.0,29
tsimane,C25,08,22539.78,22540.38,0.6000000000021828,2.0,1.0,31
english,23,15,29958.4,29959.82,1.4199999999982538,0.0,3.0,27
english,23,15,48268.68,48269.48,0.8000000000029104,3.0,0.0,33
tsimane,C25,08,49479.49,49480.54,1.0500000000029104,3.0,0.0,33
tsimane,c22,15,1105.07,1108.31,3.240000000000009,3.0,0.0,33
english,15,16,15808.19,15808.79,0.6000000000003638,3.0,0.0,33
english,15,16,36885.2,36885.97,0.7700000000040745,3.0,0.0,33
english,04,08,741.06,741.75,0.6900000000000546,3.0,0.0,33
tsimane,c22,15,57045.5,57047.68,2.180000000000291,2.0,1.0,31
english,04,08,32438.62,32439.25,0.6300000000010186,1.0,2.0,29
english,15,16,44100.88,44101.48,0.6000000000058208,2.0,1.0,31
tsimane,c15,16,21874.85,21876.92,2.069999999999709,2.0,1.0,31
english,15,16,42159.64,42160.64,1.0,1.0,2.0,29
tsimane,C25,08,29422.21,29423.59,1.3800000000010186,3.0,0.0,33
english,15,16,44907.98,44908.71,0.7299999999959255,0.0,3.0,27
english,15,16,33979.76,33981.05,1.2900000000008731,3.0,0.0,33
english,23,15,44478.44,44479.07,0.6299999999973807,1.0,2.0,29
english,04,08,46288.32,46289.52,1.1999999999970896,2.0,1.0,31
english,15,16,43787.27,43788.07,0.8000000000029104,3.0,0.0,33
english,04,08,33774.45,33775.39,0.9400000000023283,3.0,0.0,33
tsimane,C25,08,23737.71,23738.34,0.6300000000010186,2.0,1.0,31
english,23,15,7478.76,7480.33,1.569999999999709,3.0,0.0,33
tsimane,c15,16,24428.71,24431.95,3.2400000000016007,3.0,0.0,33
english,15,16,9464.06,9464.66,0.6000000000003638,1.0,2.0,29
english,23,15,30144.24,30146.96,2.719999999997526,1.0,2.0,29
tsimane,c22,15,53564.36,53565.73,1.3700000000026193,3.0,0.0,33
english,23,15,27905.15,27905.99,0.8400000000001455,3.0,0.0,33
tsimane,c22,15,51066.09,51067.11,1.0200000000040745,2.0,1.0,31
english,23,15,36614.59,36615.23,0.6400000000066939,3.0,0.0,33
english,04,08,786.36,788.86,2.5,2.0,1.0,31
english,23,15,47664.76,47665.88,1.1199999999953434,0.0,3.0,27
english,15,16,11887.91,11888.9,0.9899999999997817,3.0,0.0,33
english,23,15,25709.94,25711.09,1.1500000000014552,2.0,1.0,31
tsimane,C25,08,14409.75,14410.35,0.6000000000003638,0.0,3.0,27
english,04,08,26114.77,26115.37,0.5999999999985448,2.0,1.0,31
tsimane,C25,08,30052.44,30053.04,0.6000000000021828,3.0,0.0,33
tsimane,C25,08,27224.84,27225.69,0.8499999999985448,2.0,1.0,31
tsimane,C25,08,55985.89,55986.94,1.0500000000029104,3.0,0.0,33
tsimane,C25,08,21482.3,21482.9,0.6000000000021828,2.0,1.0,31
tsimane,c22,15,57029.0,57029.61,0.6100000000005821,2.0,1.0,31
english,15,16,41476.54,41477.29,0.75,0.0,3.0,27
english,04,08,43825.84,43828.2,2.360000000000582,3.0,0.0,33
tsimane,C25,08,23053.14,23053.74,0.6000000000021828,3.0,0.0,33
tsimane,C25,08,5409.91,5410.92,1.0100000000002183,1.0,2.0,29
tsimane,c22,15,50041.37,50042.74,1.3699999999953434,2.0,1.0,31
tsimane,c15,16,25191.61,25192.54,0.930000000000291,3.0,0.0,33
english,23,15,13903.56,13910.5,6.940000000000509,3.0,0.0,33
english,23,15,17415.05,17416.59,1.5400000000008731,3.0,0.0,33
english,04,08,34127.55,34128.61,1.0599999999976717,3.0,0.0,33
tsimane,c15,16,5613.36,5613.96,0.6000000000003638,1.0,2.0,29
tsimane,c22,15,56986.54,56987.78,1.2399999999979627,3.0,0.0,33
tsimane,c15,16,20552.7,20553.3,0.5999999999985448,3.0,0.0,33
tsimane,C25,08,23533.97,23534.57,0.5999999999985448,1.0,2.0,29
tsimane,c22,15,45182.46,45183.75,1.2900000000008731,3.0,0.0,33
english,04,08,46679.25,46680.62,1.3700000000026193,2.0,1.0,31
tsimane,C25,08,28390.67,28391.27,0.6000000000021828,2.0,1.0,31
english,04,08,19350.65,19351.25,0.5999999999985448,0.0,3.0,27
tsimane,C25,08,6654.02,6654.96,0.9399999999995998,2.0,1.0,31
english,15,16,32156.59,32157.92,1.3299999999981083,2.0,1.0,31
english,15,16,9088.15,9088.75,0.6000000000003638,3.0,0.0,33
english,04,08,29846.51,29847.16,0.6500000000014552,3.0,0.0,33
english,04,08,42832.51,42838.04,5.529999999998836,3.0,0.0,33
tsimane,c15,16,17514.19,17514.86,0.6700000000018917,3.0,0.0,33
tsimane,c22,15,45219.35,45220.1,0.75,2.0,1.0,31
english,04,08,2389.32,2390.3,0.9800000000000182,3.0,0.0,33
tsimane,c22,15,55714.86,55716.07,1.2099999999991269,1.0,2.0,29
tsimane,c22,15,46154.04,46154.77,0.7299999999959255,3.0,0.0,33
english,04,08,31879.25,31880.27,1.0200000000004366,3.0,0.0,33
tsimane,c15,16,30333.14,30333.85,0.7099999999991269,3.0,0.0,33
english,23,15,18448.18,18449.24,1.0600000000013097,3.0,0.0,33
tsimane,c22,15,48869.37,48870.04,0.6699999999982538,2.0,1.0,31
english,15,16,47345.99,47346.59,0.5999999999985448,1.0,2.0,29
english,04,08,7918.54,7919.46,0.9200000000000728,0.0,3.0,27
english,23,15,13006.0,13007.24,1.2399999999997817,3.0,0.0,33
english,04,08,2463.38,2464.44,1.0599999999999454,2.0,1.0,31
tsimane,c22,15,51172.36,51172.96,0.5999999999985448,3.0,0.0,33
english,04,08,28288.13,28289.59,1.4599999999991269,2.0,1.0,31
english,04,08,19533.02,19534.13,1.110000000000582,1.0,2.0,29
tsimane,c22,15,56922.76,56924.06,1.2999999999956344,3.0,0.0,33
english,15,16,187.48,190.62,3.140000000000015,3.0,0.0,33
tsimane,c22,15,2424.78,2425.69,0.9099999999998545,0.0,3.0,27
english,04,08,45824.87,45825.96,1.0899999999965075,3.0,0.0,33
english,04,08,12348.09,12353.25,5.1599999999998545,3.0,0.0,33
english,04,08,2827.8,2828.4,0.599999999999909,2.0,1.0,31
english,04,08,34069.17,34070.44,1.2700000000040745,3.0,0.0,33
english,23,15,44475.37,44475.97,0.5999999999985448,1.0,2.0,29
tsimane,c15,16,6498.09,6498.84,0.75,1.0,2.0,29
tsimane,C25,08,22788.97,22789.66,0.6899999999986903,3.0,0.0,33
english,04,08,25568.04,25568.64,0.5999999999985448,1.0,2.0,29
english,04,08,25465.68,25466.28,0.5999999999985448,3.0,0.0,33
tsimane,C25,08,1776.99,1777.66,0.6700000000000728,3.0,0.0,33
tsimane,C25,08,29499.34,29500.74,1.4000000000014552,1.0,2.0,29
tsimane,C25,08,6596.17,6602.88,6.710000000000036,2.0,1.0,31
english,23,15,12449.28,12449.88,0.5999999999985448,2.0,1.0,31
tsimane,c15,16,31085.5,31086.1,0.5999999999985448,2.0,1.0,31
english,04,08,13548.64,13549.39,0.75,3.0,0.0,33
tsimane,c15,16,10448.56,10449.39,0.8299999999999272,0.0,3.0,27
english,04,08,30128.23,30128.83,0.6000000000021828,3.0,0.0,33
english,15,16,38474.19,38474.92,0.7299999999959255,2.0,1.0,31
tsimane,c22,15,53399.12,53403.7,4.57999999999447,2.0,1.0,31
tsimane,c22,15,50640.43,50641.13,0.6999999999970896,1.0,2.0,29
english,15,16,36657.98,36659.22,1.2399999999979627,2.0,1.0,31
tsimane,c22,15,50657.68,50658.68,1.0,1.0,2.0,29
english,15,16,43191.21,43191.86,0.6500000000014552,2.0,1.0,31
tsimane,C25,08,28658.7,28659.47,0.7700000000004366,3.0,0.0,33
english,04,08,28801.32,28802.06,0.7400000000016007,2.0,1.0,31
english,15,16,46893.39,46894.0,0.6100000000005821,3.0,0.0,33
english,04,08,3466.93,3468.64,1.7100000000000364,1.0,2.0,29
tsimane,C25,08,14884.06,14884.8,0.7399999999997817,3.0,0.0,33
english,15,16,7196.51,7197.26,0.75,3.0,0.0,33
english,15,16,37159.92,37160.6,0.680000000000291,2.0,1.0,31
english,23,15,25815.95,25816.84,0.8899999999994179,3.0,0.0,33
english,15,16,46571.09,46572.56,1.4700000000011642,2.0,1.0,31
english,15,16,45939.6,45940.24,0.6399999999994179,3.0,0.0,33
english,15,16,6645.95,6646.75,0.8000000000001819,3.0,0.0,33
english,15,16,31342.62,31343.62,1.0,3.0,0.0,33
tsimane,c22,15,57487.33,57487.95,0.6199999999953434,2.0,1.0,31
tsimane,C25,08,17230.46,17231.47,1.0100000000020373,3.0,0.0,33
english,15,16,217.95,219.26,1.3100000000000023,3.0,0.0,33
tsimane,C25,08,21366.5,21367.52,1.0200000000004366,3.0,0.0,33
tsimane,c15,16,27472.73,27474.18,1.4500000000007276,3.0,0.0,33
tsimane,c15,16,13726.31,13726.91,0.6000000000003638,2.0,1.0,31
tsimane,C25,08,24368.16,24370.02,1.860000000000582,2.0,1.0,31
english,04,08,34910.49,34911.64,1.1500000000014552,1.0,2.0,29
tsimane,c22,15,48235.33,48236.99,1.6599999999962165,3.0,0.0,33
tsimane,c22,15,52652.7,52653.3,0.6000000000058208,1.0,2.0,29
tsimane,C25,08,30049.88,30050.58,0.7000000000007276,2.0,1.0,31
english,23,15,49003.16,49003.99,0.8299999999944703,0.0,3.0,27
english,15,16,43934.38,43935.0,0.6200000000026193,0.0,3.0,27
tsimane,C25,08,21076.64,21077.26,0.6199999999989814,1.0,2.0,29
english,15,16,15160.82,15161.82,1.0,3.0,0.0,33
tsimane,c15,16,20632.19,20632.79,0.6000000000021828,3.0,0.0,33
tsimane,C25,08,8096.42,8097.02,0.6000000000003638,0.0,3.0,27
tsimane,C25,08,29571.24,29572.19,0.9499999999970896,1.0,2.0,29
tsimane,c22,15,49187.61,49188.45,0.8399999999965075,1.0,2.0,29
tsimane,c15,16,14039.44,14040.44,1.0,2.0,1.0,31
english,23,15,3244.93,3245.91,0.9800000000000182,0.0,3.0,27
tsimane,c15,16,5606.21,5606.81,0.6000000000003638,0.0,3.0,27
english,04,08,34071.24,34072.12,0.8800000000046566,1.0,2.0,29
english,04,08,8780.98,8781.59,0.6100000000005821,2.0,1.0,31
tsimane,c15,16,35679.77,35681.5,1.7300000000032014,3.0,0.0,33
english,15,16,39614.26,39615.02,0.7599999999947613,1.0,2.0,29
english,04,08,40363.27,40363.89,0.6200000000026193,3.0,0.0,33
tsimane,C25,08,1125.15,1125.92,0.7699999999999818,3.0,0.0,33
tsimane,c15,16,26394.36,26395.42,1.0599999999976717,2.0,1.0,31
tsimane,c15,16,14793.23,14794.39,1.1599999999998545,2.0,1.0,31
english,15,16,46077.39,46079.34,1.9499999999970896,3.0,0.0,33
english,15,16,31008.11,31009.3,1.1899999999986903,2.0,1.0,31
english,15,16,804.0,804.61,0.6100000000000136,3.0,0.0,33
tsimane,c22,15,2641.22,2642.33,1.1100000000001273,1.0,2.0,29
english,04,08,19037.86,19038.6,0.7399999999979627,2.0,1.0,31
tsimane,c15,16,21889.14,21889.74,0.6000000000021828,2.0,1.0,31
tsimane,c22,15,57351.24,57352.37,1.1300000000046566,1.0,2.0,29
tsimane,c15,16,29910.31,29911.39,1.0799999999981083,0.0,3.0,27
english,23,15,2615.05,2616.4,1.349999999999909,3.0,0.0,33
tsimane,C25,08,28842.66,28843.26,0.5999999999985448,3.0,0.0,33
tsimane,C25,08,9415.32,9416.75,1.430000000000291,3.0,0.0,33
english,04,08,35035.84,35037.84,2.0,0.0,3.0,27
english,15,16,41445.11,41447.39,2.279999999998836,0.0,3.0,27
tsimane,c15,16,30670.86,30671.46,0.5999999999985448,2.0,1.0,31
tsimane,c22,15,50798.1,50799.7,1.5999999999985448,2.0,1.0,31
tsimane,c22,15,1069.23,1069.83,0.599999999999909,2.0,1.0,31
tsimane,c15,16,31144.06,31145.05,0.9899999999979627,1.0,2.0,29
tsimane,c15,16,35834.84,35836.63,1.7900000000008731,3.0,0.0,33
english,23,15,1222.23,1223.17,0.9400000000000546,3.0,0.0,33
tsimane,c22,15,49342.09,49342.71,0.6200000000026193,1.0,2.0,29
english,23,15,2186.12,2186.77,0.650000000000091,3.0,0.0,33
english,04,08,43875.87,43876.48,0.6100000000005821,3.0,0.0,33
english,15,16,2631.59,2632.25,0.6599999999998545,2.0,1.0,31
tsimane,c22,15,48271.17,48272.21,1.0400000000008731,0.0,3.0,27
english,15,16,34565.19,34566.37,1.180000000000291,0.0,3.0,27
english,04,08,34912.64,34913.26,0.6200000000026193,3.0,0.0,33
tsimane,C25,08,21509.51,21511.14,1.6300000000010186,1.0,2.0,29
english,15,16,45870.54,45872.39,1.8499999999985448,3.0,0.0,33
tsimane,c15,16,21794.7,21798.84,4.139999999999418,1.0,2.0,29
tsimane,c15,16,27166.28,27167.2,0.9200000000018917,0.0,3.0,27
